date,hour,weekday,month,is_weekend,time_band,total_accesses,areac
2012-01-01,0,6,1,True,night,2738.0,0
2012-01-01,1,6,1,True,night,4832.0,0
2012-01-01,2,6,1,True,night,4348.0,0
2012-01-01,3,6,1,True,night,3113.0,0
2012-01-01,4,6,1,True,night,2195.0,0
2012-01-01,5,6,1,True,night,1686.0,0
2012-01-01,6,6,1,True,morning_peak,1489.0,0
2012-01-01,7,6,1,True,morning_peak,1044.0,0
2012-01-01,8,6,1,True,morning_peak,1096.0,0
2012-01-01,9,6,1,True,morning_peak,1578.0,0
2012-01-01,10,6,1,True,midday,2676.0,0
2012-01-01,11,6,1,True,midday,3589.0,0
2012-01-01,12,6,1,True,midday,3877.0,0
2012-01-01,13,6,1,True,midday,3077.0,0
2012-01-01,14,6,1,True,midday,3217.0,0
2012-01-01,15,6,1,True,midday,4819.0,0
2012-01-01,16,6,1,True,evening_peak,6025.0,0
2012-01-01,17,6,1,True,evening_peak,5841.0,0
2012-01-01,18,6,1,True,evening_peak,5116.0,0
2012-01-01,19,6,1,True,evening_peak,4356.0,0
2012-01-01,20,6,1,True,evening,3342.0,0
2012-01-01,21,6,1,True,evening,2639.0,0
2012-01-01,22,6,1,True,evening,2492.0,0
2012-01-01,23,6,1,True,evening,1939.0,0
2012-01-02,0,0,1,False,night,1204.0,0
2012-01-02,1,0,1,False,night,669.0,0
2012-01-02,2,0,1,False,night,356.0,0
2012-01-02,3,0,1,False,night,318.0,0
2012-01-02,4,0,1,False,night,495.0,0
2012-01-02,5,0,1,False,night,1173.0,0
2012-01-02,6,0,1,False,morning_peak,2860.0,0
2012-01-02,7,0,1,False,morning_peak,4781.0,0
2012-01-02,8,0,1,False,morning_peak,5745.0,0
2012-01-02,9,0,1,False,morning_peak,5786.0,0
2012-01-02,10,0,1,False,midday,5770.0,0
2012-01-02,11,0,1,False,midday,5889.0,0
2012-01-02,12,0,1,False,midday,5413.0,0
2012-01-02,13,0,1,False,midday,4759.0,0
2012-01-02,14,0,1,False,midday,5659.0,0
2012-01-02,15,0,1,False,midday,6165.0,0
2012-01-02,16,0,1,False,evening_peak,6039.0,0
2012-01-02,17,0,1,False,evening_peak,6228.0,0
2012-01-02,18,0,1,False,evening_peak,6215.0,0
2012-01-02,19,0,1,False,evening_peak,5462.0,0
2012-01-02,20,0,1,False,evening,4127.0,0
2012-01-02,21,0,1,False,evening,2858.0,0
2012-01-02,22,0,1,False,evening,2471.0,0
2012-01-02,23,0,1,False,evening,2019.0,0
2012-01-03,0,1,1,False,night,1458.0,0
2012-01-03,1,1,1,False,night,837.0,0
2012-01-03,2,1,1,False,night,454.0,0
2012-01-03,3,1,1,False,night,358.0,0
2012-01-03,4,1,1,False,night,515.0,0
2012-01-03,5,1,1,False,night,1268.0,0
2012-01-03,6,1,1,False,morning_peak,3132.0,0
2012-01-03,7,1,1,False,morning_peak,5780.0,0
2012-01-03,8,1,1,False,morning_peak,7526.0,0
2012-01-03,9,1,1,False,morning_peak,8145.0,0
2012-01-03,10,1,1,False,midday,7557.0,0
2012-01-03,11,1,1,False,midday,7414.0,0
2012-01-03,12,1,1,False,midday,6329.0,0
2012-01-03,13,1,1,False,midday,5475.0,0
2012-01-03,14,1,1,False,midday,6286.0,0
2012-01-03,15,1,1,False,midday,6815.0,0
2012-01-03,16,1,1,False,evening_peak,6597.0,0
2012-01-03,17,1,1,False,evening_peak,6895.0,0
2012-01-03,18,1,1,False,evening_peak,6867.0,0
2012-01-03,19,1,1,False,evening_peak,6139.0,0
2012-01-03,20,1,1,False,evening,4747.0,0
2012-01-03,21,1,1,False,evening,3250.0,0
2012-01-03,22,1,1,False,evening,2976.0,0
2012-01-03,23,1,1,False,evening,2638.0,0
2012-01-04,0,2,1,False,night,1782.0,0
2012-01-04,1,2,1,False,night,988.0,0
2012-01-04,2,2,1,False,night,569.0,0
2012-01-04,3,2,1,False,night,362.0,0
2012-01-04,4,2,1,False,night,499.0,0
2012-01-04,5,2,1,False,night,1168.0,0
2012-01-04,6,2,1,False,morning_peak,2954.0,0
2012-01-04,7,2,1,False,morning_peak,5748.0,0
2012-01-04,8,2,1,False,morning_peak,7738.0,0
2012-01-04,9,2,1,False,morning_peak,8559.0,0
2012-01-04,10,2,1,False,midday,7923.0,0
2012-01-04,11,2,1,False,midday,7566.0,0
2012-01-04,12,2,1,False,midday,6661.0,0
2012-01-04,13,2,1,False,midday,5787.0,0
2012-01-04,14,2,1,False,midday,6630.0,0
2012-01-04,15,2,1,False,midday,7108.0,0
2012-01-04,16,2,1,False,evening_peak,6896.0,0
2012-01-04,17,2,1,False,evening_peak,7271.0,0
2012-01-04,18,2,1,False,evening_peak,7350.0,0
2012-01-04,19,2,1,False,evening_peak,7159.0,0
2012-01-04,20,2,1,False,evening,5187.0,0
2012-01-04,21,2,1,False,evening,3679.0,0
2012-01-04,22,2,1,False,evening,3391.0,0
2012-01-04,23,2,1,False,evening,3075.0,0
2012-01-05,0,3,1,False,night,2133.0,0
2012-01-05,1,3,1,False,night,1156.0,0
2012-01-05,2,3,1,False,night,645.0,0
2012-01-05,3,3,1,False,night,386.0,0
2012-01-05,4,3,1,False,night,547.0,0
2012-01-05,5,3,1,False,night,1236.0,0
2012-01-05,6,3,1,False,morning_peak,3002.0,0
2012-01-05,7,3,1,False,morning_peak,5683.0,0
2012-01-05,8,3,1,False,morning_peak,7708.0,0
2012-01-05,9,3,1,False,morning_peak,9220.0,0
2012-01-05,10,3,1,False,midday,9425.0,0
2012-01-05,11,3,1,False,midday,8689.0,0
2012-01-05,12,3,1,False,midday,7349.0,0
2012-01-05,13,3,1,False,midday,6441.0,0
2012-01-05,14,3,1,False,midday,7251.0,0
2012-01-05,15,3,1,False,midday,7978.0,0
2012-01-05,16,3,1,False,evening_peak,7975.0,0
2012-01-05,17,3,1,False,evening_peak,8220.0,0
2012-01-05,18,3,1,False,evening_peak,7859.0,0
2012-01-05,19,3,1,False,evening_peak,7222.0,0
2012-01-05,20,3,1,False,evening,6103.0,0
2012-01-05,21,3,1,False,evening,4075.0,0
2012-01-05,22,3,1,False,evening,3901.0,0
2012-01-05,23,3,1,False,evening,3819.0,0
2012-01-06,0,4,1,False,night,3070.0,0
2012-01-06,1,4,1,False,night,1931.0,0
2012-01-06,2,4,1,False,night,1152.0,0
2012-01-06,3,4,1,False,night,796.0,0
2012-01-06,4,4,1,False,night,750.0,0
2012-01-06,5,4,1,False,night,923.0,0
2012-01-06,6,4,1,False,morning_peak,1368.0,0
2012-01-06,7,4,1,False,morning_peak,1538.0,0
2012-01-06,8,4,1,False,morning_peak,2123.0,0
2012-01-06,9,4,1,False,morning_peak,4024.0,0
2012-01-06,10,4,1,False,midday,6187.0,0
2012-01-06,11,4,1,False,midday,6926.0,0
2012-01-06,12,4,1,False,midday,6469.0,0
2012-01-06,13,4,1,False,midday,5082.0,0
2012-01-06,14,4,1,False,midday,5654.0,0
2012-01-06,15,4,1,False,midday,8019.0,0
2012-01-06,16,4,1,False,evening_peak,8258.0,0
2012-01-06,17,4,1,False,evening_peak,7584.0,0
2012-01-06,18,4,1,False,evening_peak,6872.0,0
2012-01-06,19,4,1,False,evening_peak,6681.0,0
2012-01-06,20,4,1,False,evening,5517.0,0
2012-01-06,21,4,1,False,evening,4096.0,0
2012-01-06,22,4,1,False,evening,4026.0,0
2012-01-06,23,4,1,False,evening,4279.0,0
2012-01-07,0,5,1,True,night,3283.0,0
2012-01-07,1,5,1,True,night,2173.0,0
2012-01-07,2,5,1,True,night,1453.0,0
2012-01-07,3,5,1,True,night,912.0,0
2012-01-07,4,5,1,True,night,808.0,0
2012-01-07,5,5,1,True,night,989.0,0
2012-01-07,6,5,1,True,morning_peak,1684.0,0
2012-01-07,7,5,1,True,morning_peak,2182.0,0
2012-01-07,8,5,1,True,morning_peak,3090.0,0
2012-01-07,9,5,1,True,morning_peak,5254.0,0
2012-01-07,10,5,1,True,midday,7294.0,0
2012-01-07,11,5,1,True,midday,8127.0,0
2012-01-07,12,5,1,True,midday,7484.0,0
2012-01-07,13,5,1,True,midday,6278.0,0
2012-01-07,14,5,1,True,midday,7098.0,0
2012-01-07,15,5,1,True,midday,8577.0,0
2012-01-07,16,5,1,True,evening_peak,9070.0,0
2012-01-07,17,5,1,True,evening_peak,8601.0,0
2012-01-07,18,5,1,True,evening_peak,7778.0,0
2012-01-07,19,5,1,True,evening_peak,7582.0,0
2012-01-07,20,5,1,True,evening,6531.0,0
2012-01-07,21,5,1,True,evening,4687.0,0
2012-01-07,22,5,1,True,evening,4955.0,0
2012-01-07,23,5,1,True,evening,5714.0,0
2012-01-08,0,6,1,True,night,4543.0,0
2012-01-08,1,6,1,True,night,2955.0,0
2012-01-08,2,6,1,True,night,1926.0,0
2012-01-08,3,6,1,True,night,1164.0,0
2012-01-08,4,6,1,True,night,865.0,0
2012-01-08,5,6,1,True,night,827.0,0
2012-01-08,6,6,1,True,morning_peak,1283.0,0
2012-01-08,7,6,1,True,morning_peak,1388.0,0
2012-01-08,8,6,1,True,morning_peak,1970.0,0
2012-01-08,9,6,1,True,morning_peak,3972.0,0
2012-01-08,10,6,1,True,midday,6136.0,0
2012-01-08,11,6,1,True,midday,6843.0,0
2012-01-08,12,6,1,True,midday,6929.0,0
2012-01-08,13,6,1,True,midday,5672.0,0
2012-01-08,14,6,1,True,midday,6587.0,0
2012-01-08,15,6,1,True,midday,8705.0,0
2012-01-08,16,6,1,True,evening_peak,8914.0,0
2012-01-08,17,6,1,True,evening_peak,9255.0,0
2012-01-08,18,6,1,True,evening_peak,8401.0,0
2012-01-08,19,6,1,True,evening_peak,7825.0,0
2012-01-08,20,6,1,True,evening,5639.0,0
2012-01-08,21,6,1,True,evening,4021.0,0
2012-01-08,22,6,1,True,evening,3888.0,0
2012-01-08,23,6,1,True,evening,3025.0,0
2012-01-09,0,0,1,False,night,1998.0,0
2012-01-09,1,0,1,False,night,948.0,0
2012-01-09,2,0,1,False,night,480.0,0
2012-01-09,3,0,1,False,night,373.0,0
2012-01-09,4,0,1,False,night,582.0,0
2012-01-09,5,0,1,False,night,1486.0,0
2012-01-09,6,0,1,False,morning_peak,4136.0,0
2012-01-09,7,0,1,False,morning_peak,10180.0,0
2012-01-09,8,0,1,False,morning_peak,12967.0,0
2012-01-09,9,0,1,False,morning_peak,11013.0,0
2012-01-09,10,0,1,False,midday,9343.0,0
2012-01-09,11,0,1,False,midday,8602.0,0
2012-01-09,12,0,1,False,midday,7765.0,0
2012-01-09,13,0,1,False,midday,7694.0,0
2012-01-09,14,0,1,False,midday,8769.0,0
2012-01-09,15,0,1,False,midday,9274.0,0
2012-01-09,16,0,1,False,evening_peak,8800.0,0
2012-01-09,17,0,1,False,evening_peak,9013.0,0
2012-01-09,18,0,1,False,evening_peak,9497.0,0
2012-01-09,19,0,1,False,evening_peak,9234.0,0
2012-01-09,20,0,1,False,evening,6682.0,0
2012-01-09,21,0,1,False,evening,4035.0,0
2012-01-09,22,0,1,False,evening,3483.0,0
2012-01-09,23,0,1,False,evening,2886.0,0
2012-01-10,0,1,1,False,night,1898.0,0
2012-01-10,1,1,1,False,night,958.0,0
2012-01-10,2,1,1,False,night,489.0,0
2012-01-10,3,1,1,False,night,369.0,0
2012-01-10,4,1,1,False,night,566.0,0
2012-01-10,5,1,1,False,night,1484.0,0
2012-01-10,6,1,1,False,morning_peak,4103.0,0
2012-01-10,7,1,1,False,morning_peak,10016.0,0
2012-01-10,8,1,1,False,morning_peak,13021.0,0
2012-01-10,9,1,1,False,morning_peak,12643.0,0
2012-01-10,10,1,1,False,midday,11187.0,0
2012-01-10,11,1,1,False,midday,9953.0,0
2012-01-10,12,1,1,False,midday,8986.0,0
2012-01-10,13,1,1,False,midday,8531.0,0
2012-01-10,14,1,1,False,midday,9299.0,0
2012-01-10,15,1,1,False,midday,9771.0,0
2012-01-10,16,1,1,False,evening_peak,9711.0,0
2012-01-10,17,1,1,False,evening_peak,9576.0,0
2012-01-10,18,1,1,False,evening_peak,9659.0,0
2012-01-10,19,1,1,False,evening_peak,9743.0,0
2012-01-10,20,1,1,False,evening,7805.0,0
2012-01-10,21,1,1,False,evening,4878.0,0
2012-01-10,22,1,1,False,evening,4047.0,0
2012-01-10,23,1,1,False,evening,3667.0,0
2012-01-11,0,2,1,False,night,2547.0,0
2012-01-11,1,2,1,False,night,1189.0,0
2012-01-11,2,2,1,False,night,608.0,0
2012-01-11,3,2,1,False,night,454.0,0
2012-01-11,4,2,1,False,night,606.0,0
2012-01-11,5,2,1,False,night,1387.0,0
2012-01-11,6,2,1,False,morning_peak,4085.0,0
2012-01-11,7,2,1,False,morning_peak,10199.0,0
2012-01-11,8,2,1,False,morning_peak,12495.0,0
2012-01-11,9,2,1,False,morning_peak,12626.0,0
2012-01-11,10,2,1,False,midday,11417.0,0
2012-01-11,11,2,1,False,midday,10346.0,0
2012-01-11,12,2,1,False,midday,9379.0,0
2012-01-11,13,2,1,False,midday,8963.0,0
2012-01-11,14,2,1,False,midday,9515.0,0
2012-01-11,15,2,1,False,midday,10038.0,0
2012-01-11,16,2,1,False,evening_peak,9642.0,0
2012-01-11,17,2,1,False,evening_peak,9594.0,0
2012-01-11,18,2,1,False,evening_peak,10069.0,0
2012-01-11,19,2,1,False,evening_peak,10480.0,0
2012-01-11,20,2,1,False,evening,8884.0,0
2012-01-11,21,2,1,False,evening,5234.0,0
2012-01-11,22,2,1,False,evening,4390.0,0
2012-01-11,23,2,1,False,evening,4294.0,0
2012-01-12,0,3,1,False,night,2842.0,0
2012-01-12,1,3,1,False,night,1445.0,0
2012-01-12,2,3,1,False,night,739.0,0
2012-01-12,3,3,1,False,night,542.0,0
2012-01-12,4,3,1,False,night,682.0,0
2012-01-12,5,3,1,False,night,1484.0,0
2012-01-12,6,3,1,False,morning_peak,3944.0,0
2012-01-12,7,3,1,False,morning_peak,9948.0,0
2012-01-12,8,3,1,False,morning_peak,12957.0,0
2012-01-12,9,3,1,False,morning_peak,12849.0,0
2012-01-12,10,3,1,False,midday,11482.0,0
2012-01-12,11,3,1,False,midday,10453.0,0
2012-01-12,12,3,1,False,midday,9783.0,0
2012-01-12,13,3,1,False,midday,9052.0,0
2012-01-12,14,3,1,False,midday,10094.0,0
2012-01-12,15,3,1,False,midday,10351.0,0
2012-01-12,16,3,1,False,evening_peak,10257.0,0
2012-01-12,17,3,1,False,evening_peak,9760.0,0
2012-01-12,18,3,1,False,evening_peak,10378.0,0
2012-01-12,19,3,1,False,evening_peak,10529.0,0
2012-01-12,20,3,1,False,evening,9218.0,0
2012-01-12,21,3,1,False,evening,5382.0,0
2012-01-12,22,3,1,False,evening,4594.0,0
2012-01-12,23,3,1,False,evening,4585.0,0
2012-01-13,0,4,1,False,night,3114.0,0
2012-01-13,1,4,1,False,night,1609.0,0
2012-01-13,2,4,1,False,night,864.0,0
2012-01-13,3,4,1,False,night,557.0,0
2012-01-13,4,4,1,False,night,685.0,0
2012-01-13,5,4,1,False,night,1498.0,0
2012-01-13,6,4,1,False,morning_peak,3928.0,0
2012-01-13,7,4,1,False,morning_peak,9701.0,0
2012-01-13,8,4,1,False,morning_peak,12324.0,0
2012-01-13,9,4,1,False,morning_peak,11928.0,0
2012-01-13,10,4,1,False,midday,10808.0,0
2012-01-13,11,4,1,False,midday,9737.0,0
2012-01-13,12,4,1,False,midday,9082.0,0
2012-01-13,13,4,1,False,midday,8430.0,0
2012-01-13,14,4,1,False,midday,9209.0,0
2012-01-13,15,4,1,False,midday,9514.0,0
2012-01-13,16,4,1,False,evening_peak,9506.0,0
2012-01-13,17,4,1,False,evening_peak,9355.0,0
2012-01-13,18,4,1,False,evening_peak,9558.0,0
2012-01-13,19,4,1,False,evening_peak,9470.0,0
2012-01-13,20,4,1,False,evening,8724.0,0
2012-01-13,21,4,1,False,evening,6117.0,0
2012-01-13,22,4,1,False,evening,5474.0,0
2012-01-13,23,4,1,False,evening,5769.0,0
2012-01-14,0,5,1,True,night,5051.0,0
2012-01-14,1,5,1,True,night,3074.0,0
2012-01-14,2,5,1,True,night,1854.0,0
2012-01-14,3,5,1,True,night,1361.0,0
2012-01-14,4,5,1,True,night,1112.0,0
2012-01-14,5,5,1,True,night,1336.0,0
2012-01-14,6,5,1,True,morning_peak,2232.0,0
2012-01-14,7,5,1,True,morning_peak,4131.0,0
2012-01-14,8,5,1,True,morning_peak,5742.0,0
2012-01-14,9,5,1,True,morning_peak,7900.0,0
2012-01-14,10,5,1,True,midday,9459.0,0
2012-01-14,11,5,1,True,midday,10116.0,0
2012-01-14,12,5,1,True,midday,10036.0,0
2012-01-14,13,5,1,True,midday,8260.0,0
2012-01-14,14,5,1,True,midday,8119.0,0
2012-01-14,15,5,1,True,midday,9765.0,0
2012-01-14,16,5,1,True,evening_peak,10390.0,0
2012-01-14,17,5,1,True,evening_peak,10124.0,0
2012-01-14,18,5,1,True,evening_peak,9926.0,0
2012-01-14,19,5,1,True,evening_peak,10208.0,0
2012-01-14,20,5,1,True,evening,10221.0,0
2012-01-14,21,5,1,True,evening,7425.0,0
2012-01-14,22,5,1,True,evening,6312.0,0
2012-01-14,23,5,1,True,evening,7264.0,0
2012-01-15,0,6,1,True,night,7413.0,0
2012-01-15,1,6,1,True,night,4851.0,0
2012-01-15,2,6,1,True,night,2767.0,0
2012-01-15,3,6,1,True,night,1673.0,0
2012-01-15,4,6,1,True,night,1353.0,0
2012-01-15,5,6,1,True,night,1193.0,0
2012-01-15,6,6,1,True,morning_peak,1466.0,0
2012-01-15,7,6,1,True,morning_peak,1668.0,0
2012-01-15,8,6,1,True,morning_peak,2654.0,0
2012-01-15,9,6,1,True,morning_peak,4833.0,0
2012-01-15,10,6,1,True,midday,7290.0,0
2012-01-15,11,6,1,True,midday,8311.0,0
2012-01-15,12,6,1,True,midday,7676.0,0
2012-01-15,13,6,1,True,midday,5860.0,0
2012-01-15,14,6,1,True,midday,6300.0,0
2012-01-15,15,6,1,True,midday,8210.0,0
2012-01-15,16,6,1,True,evening_peak,8467.0,0
2012-01-15,17,6,1,True,evening_peak,8832.0,0
2012-01-15,18,6,1,True,evening_peak,8841.0,0
2012-01-15,19,6,1,True,evening_peak,8333.0,0
2012-01-15,20,6,1,True,evening,6339.0,0
2012-01-15,21,6,1,True,evening,3430.0,0
2012-01-15,22,6,1,True,evening,3429.0,0
2012-01-15,23,6,1,True,evening,4980.0,0
2012-01-16,0,0,1,False,night,2895.0,0
2012-01-16,1,0,1,False,night,1229.0,0
2012-01-16,2,0,1,False,night,675.0,0
2012-01-16,3,0,1,False,night,482.0,0
2012-01-16,4,0,1,False,night,646.0,0
2012-01-16,5,0,1,False,night,1688.0,0
2012-01-16,6,0,1,False,morning_peak,4255.0,0
2012-01-16,7,0,1,False,morning_peak,8045.0,1
2012-01-16,8,0,1,False,morning_peak,7882.0,1
2012-01-16,9,0,1,False,morning_peak,8687.0,1
2012-01-16,10,0,1,False,midday,7980.0,1
2012-01-16,11,0,1,False,midday,7101.0,1
2012-01-16,12,0,1,False,midday,6259.0,1
2012-01-16,13,0,1,False,midday,5998.0,1
2012-01-16,14,0,1,False,midday,6524.0,1
2012-01-16,15,0,1,False,midday,6698.0,1
2012-01-16,16,0,1,False,evening_peak,6691.0,1
2012-01-16,17,0,1,False,evening_peak,6418.0,1
2012-01-16,18,0,1,False,evening_peak,5981.0,1
2012-01-16,19,0,1,False,evening_peak,9046.0,1
2012-01-16,20,0,1,False,evening,8318.0,0
2012-01-16,21,0,1,False,evening,4762.0,0
2012-01-16,22,0,1,False,evening,3944.0,0
2012-01-16,23,0,1,False,evening,3457.0,0
2012-01-17,0,1,1,False,night,2158.0,0
2012-01-17,1,1,1,False,night,989.0,0
2012-01-17,2,1,1,False,night,553.0,0
2012-01-17,3,1,1,False,night,401.0,0
2012-01-17,4,1,1,False,night,527.0,0
2012-01-17,5,1,1,False,night,1515.0,0
2012-01-17,6,1,1,False,morning_peak,4128.0,0
2012-01-17,7,1,1,False,morning_peak,7633.0,1
2012-01-17,8,1,1,False,morning_peak,7662.0,1
2012-01-17,9,1,1,False,morning_peak,9099.0,1
2012-01-17,10,1,1,False,midday,8180.0,1
2012-01-17,11,1,1,False,midday,7369.0,1
2012-01-17,12,1,1,False,midday,6701.0,1
2012-01-17,13,1,1,False,midday,6185.0,1
2012-01-17,14,1,1,False,midday,6877.0,1
2012-01-17,15,1,1,False,midday,6923.0,1
2012-01-17,16,1,1,False,evening_peak,6669.0,1
2012-01-17,17,1,1,False,evening_peak,6421.0,1
2012-01-17,18,1,1,False,evening_peak,6230.0,1
2012-01-17,19,1,1,False,evening_peak,9555.0,1
2012-01-17,20,1,1,False,evening,9102.0,0
2012-01-17,21,1,1,False,evening,4999.0,0
2012-01-17,22,1,1,False,evening,3880.0,0
2012-01-17,23,1,1,False,evening,3790.0,0
2012-01-18,0,2,1,False,night,2545.0,0
2012-01-18,1,2,1,False,night,1167.0,0
2012-01-18,2,2,1,False,night,570.0,0
2012-01-18,3,2,1,False,night,406.0,0
2012-01-18,4,2,1,False,night,527.0,0
2012-01-18,5,2,1,False,night,1360.0,0
2012-01-18,6,2,1,False,morning_peak,3861.0,0
2012-01-18,7,2,1,False,morning_peak,7472.0,1
2012-01-18,8,2,1,False,morning_peak,6996.0,1
2012-01-18,9,2,1,False,morning_peak,7865.0,1
2012-01-18,10,2,1,False,midday,7161.0,1
2012-01-18,11,2,1,False,midday,6641.0,1
2012-01-18,12,2,1,False,midday,5734.0,1
2012-01-18,13,2,1,False,midday,5308.0,1
2012-01-18,14,2,1,False,midday,5927.0,1
2012-01-18,15,2,1,False,midday,5970.0,1
2012-01-18,16,2,1,False,evening_peak,5753.0,1
2012-01-18,17,2,1,False,evening_peak,5280.0,1
2012-01-18,18,2,1,False,evening_peak,5007.0,1
2012-01-18,19,2,1,False,evening_peak,8583.0,1
2012-01-18,20,2,1,False,evening,8762.0,0
2012-01-18,21,2,1,False,evening,4522.0,0
2012-01-18,22,2,1,False,evening,3885.0,0
2012-01-18,23,2,1,False,evening,3690.0,0
2012-01-19,0,3,1,False,night,2816.0,0
2012-01-19,1,3,1,False,night,1194.0,0
2012-01-19,2,3,1,False,night,602.0,0
2012-01-19,3,3,1,False,night,423.0,0
2012-01-19,4,3,1,False,night,602.0,0
2012-01-19,5,3,1,False,night,1366.0,0
2012-01-19,6,3,1,False,morning_peak,3907.0,0
2012-01-19,7,3,1,False,morning_peak,7498.0,1
2012-01-19,8,3,1,False,morning_peak,7123.0,1
2012-01-19,9,3,1,False,morning_peak,7901.0,1
2012-01-19,10,3,1,False,midday,7429.0,1
2012-01-19,11,3,1,False,midday,6405.0,1
2012-01-19,12,3,1,False,midday,5811.0,1
2012-01-19,13,3,1,False,midday,5364.0,1
2012-01-19,14,3,1,False,midday,5973.0,1
2012-01-19,15,3,1,False,midday,6284.0,1
2012-01-19,16,3,1,False,evening_peak,5937.0,1
2012-01-19,17,3,1,False,evening_peak,5442.0,1
2012-01-19,18,3,1,False,evening_peak,5233.0,1
2012-01-19,19,3,1,False,evening_peak,8684.0,1
2012-01-19,20,3,1,False,evening,9242.0,0
2012-01-19,21,3,1,False,evening,4961.0,0
2012-01-19,22,3,1,False,evening,4120.0,0
2012-01-19,23,3,1,False,evening,4702.0,0
2012-01-20,0,4,1,False,night,3040.0,0
2012-01-20,1,4,1,False,night,1482.0,0
2012-01-20,2,4,1,False,night,662.0,0
2012-01-20,3,4,1,False,night,479.0,0
2012-01-20,4,4,1,False,night,591.0,0
2012-01-20,5,4,1,False,night,1356.0,0
2012-01-20,6,4,1,False,morning_peak,3808.0,0
2012-01-20,7,4,1,False,morning_peak,7142.0,1
2012-01-20,8,4,1,False,morning_peak,7096.0,1
2012-01-20,9,4,1,False,morning_peak,7955.0,1
2012-01-20,10,4,1,False,midday,7428.0,1
2012-01-20,11,4,1,False,midday,6708.0,1
2012-01-20,12,4,1,False,midday,5692.0,1
2012-01-20,13,4,1,False,midday,5356.0,1
2012-01-20,14,4,1,False,midday,5815.0,1
2012-01-20,15,4,1,False,midday,5834.0,1
2012-01-20,16,4,1,False,evening_peak,5735.0,1
2012-01-20,17,4,1,False,evening_peak,5225.0,1
2012-01-20,18,4,1,False,evening_peak,4771.0,1
2012-01-20,19,4,1,False,evening_peak,8249.0,1
2012-01-20,20,4,1,False,evening,9258.0,0
2012-01-20,21,4,1,False,evening,6022.0,0
2012-01-20,22,4,1,False,evening,5439.0,0
2012-01-20,23,4,1,False,evening,6037.0,0
2012-01-21,0,5,1,True,night,5362.0,0
2012-01-21,1,5,1,True,night,3272.0,0
2012-01-21,2,5,1,True,night,1889.0,0
2012-01-21,3,5,1,True,night,1531.0,0
2012-01-21,4,5,1,True,night,1349.0,0
2012-01-21,5,5,1,True,night,1472.0,0
2012-01-21,6,5,1,True,morning_peak,2239.0,0
2012-01-21,7,5,1,True,morning_peak,3791.0,0
2012-01-21,8,5,1,True,morning_peak,5283.0,0
2012-01-21,9,5,1,True,morning_peak,7525.0,0
2012-01-21,10,5,1,True,midday,9326.0,0
2012-01-21,11,5,1,True,midday,9460.0,0
2012-01-21,12,5,1,True,midday,9067.0,0
2012-01-21,13,5,1,True,midday,7494.0,0
2012-01-21,14,5,1,True,midday,7126.0,0
2012-01-21,15,5,1,True,midday,8874.0,0
2012-01-21,16,5,1,True,evening_peak,9458.0,0
2012-01-21,17,5,1,True,evening_peak,9223.0,0
2012-01-21,18,5,1,True,evening_peak,8782.0,0
2012-01-21,19,5,1,True,evening_peak,8943.0,0
2012-01-21,20,5,1,True,evening,9270.0,0
2012-01-21,21,5,1,True,evening,6285.0,0
2012-01-21,22,5,1,True,evening,5593.0,0
2012-01-21,23,5,1,True,evening,6817.0,0
2012-01-22,0,6,1,True,night,6819.0,0
2012-01-22,1,6,1,True,night,4394.0,0
2012-01-22,2,6,1,True,night,2664.0,0
2012-01-22,3,6,1,True,night,1718.0,0
2012-01-22,4,6,1,True,night,1247.0,0
2012-01-22,5,6,1,True,night,1188.0,0
2012-01-22,6,6,1,True,morning_peak,1360.0,0
2012-01-22,7,6,1,True,morning_peak,1388.0,0
2012-01-22,8,6,1,True,morning_peak,2318.0,0
2012-01-22,9,6,1,True,morning_peak,4509.0,0
2012-01-22,10,6,1,True,midday,6664.0,0
2012-01-22,11,6,1,True,midday,7103.0,0
2012-01-22,12,6,1,True,midday,7009.0,0
2012-01-22,13,6,1,True,midday,5394.0,0
2012-01-22,14,6,1,True,midday,5836.0,0
2012-01-22,15,6,1,True,midday,7792.0,0
2012-01-22,16,6,1,True,evening_peak,7831.0,0
2012-01-22,17,6,1,True,evening_peak,8328.0,0
2012-01-22,18,6,1,True,evening_peak,8001.0,0
2012-01-22,19,6,1,True,evening_peak,8037.0,0
2012-01-22,20,6,1,True,evening,5966.0,0
2012-01-22,21,6,1,True,evening,3962.0,0
2012-01-22,22,6,1,True,evening,3811.0,0
2012-01-22,23,6,1,True,evening,3657.0,0
2012-01-23,0,0,1,False,night,2009.0,0
2012-01-23,1,0,1,False,night,918.0,0
2012-01-23,2,0,1,False,night,445.0,0
2012-01-23,3,0,1,False,night,356.0,0
2012-01-23,4,0,1,False,night,522.0,0
2012-01-23,5,0,1,False,night,1405.0,0
2012-01-23,6,0,1,False,morning_peak,3801.0,0
2012-01-23,7,0,1,False,morning_peak,7413.0,1
2012-01-23,8,0,1,False,morning_peak,6905.0,1
2012-01-23,9,0,1,False,morning_peak,7239.0,1
2012-01-23,10,0,1,False,midday,6021.0,1
2012-01-23,11,0,1,False,midday,5398.0,1
2012-01-23,12,0,1,False,midday,4932.0,1
2012-01-23,13,0,1,False,midday,4630.0,1
2012-01-23,14,0,1,False,midday,5436.0,1
2012-01-23,15,0,1,False,midday,5376.0,1
2012-01-23,16,0,1,False,evening_peak,5111.0,1
